3.12,0.50237
3.13,0.50263
3.14,0.5029
3.15,0.50317
3.16,0.50344
3.17,0.50371
3.18,0.50397
3.19,0.50424
3.2,0.50451
3.21,0.50478
3.22,0.50505
3.23,0.50532
3.24,0.50559
3.25,0.50586
3.26,0.50613
3.27,0.5064
3.28,0.50667
3.29,0.50695
3.3,0.50722
3.31,0.50749
3.32,0.50776
3.33,0.50803
3.34,0.50831
3.35,0.50858
3.36,0.50885
3.37,0.50913
3.38,0.5094
3.39,0.50967
3.4,0.50995
3.41,0.51022
3.42,0.5105
3.43,0.51077
3.44,0.51105
3.45,0.51132
3.46,0.5116
3.47,0.51187
3.48,0.51215
3.49,0.51243
3.5,0.5127
3.51,0.51298
3.52,0.51326
3.53,0.51354
3.54,0.51381
3.55,0.51409
3.56,0.51437
3.57,0.51465
3.58,0.51493
3.59,0.51521
3.6,0.51549
3.61,0.51577
3.62,0.51605
3.63,0.51633
3.64,0.51661
3.65,0.51689
3.66,0.51717
3.67,0.51745
3.68,0.51773
3.69,0.51801
3.7,0.5183
3.71,0.51858
3.72,0.51886
3.73,0.51914
3.74,0.51943
3.75,0.51971
3.76,0.51999
3.77,0.52028
3.78,0.52056
3.79,0.52085
3.8,0.52113
3.81,0.52142
3.82,0.5217
3.83,0.52199
3.84,0.52227
3.85,0.52256
3.86,0.52285
3.87,0.52313
3.88,0.52342
3.89,0.52371
3.9,0.52399
3.91,0.52428
3.92,0.52457
3.93,0.52486
3.94,0.52515
3.95,0.52543
3.96,0.52572
3.97,0.52601
3.98,0.5263
3.99,0.52659
4,0.52688
4.01,0.52717
4.02,0.52746
4.03,0.52775
4.04,0.52805
4.05,0.52834
4.06,0.52863
4.07,0.52892
4.08,0.52921
4.09,0.52951
4.1,0.5298
4.11,0.53009
4.12,0.53038
4.13,0.53068
4.14,0.53097
4.15,0.53127
4.16,0.53156
4.17,0.53185
4.18,0.53215
4.19,0.53244
4.2,0.53274
4.21,0.53304
4.22,0.53333
4.23,0.53363
4.24,0.53392
4.25,0.53422
4.26,0.53452
4.27,0.53482
4.28,0.53511
4.29,0.53541
4.3,0.53571
4.31,0.53601
4.32,0.53631
4.33,0.53661
4.34,0.5369
4.35,0.5372
4.36,0.5375
4.37,0.5378
4.38,0.5381
4.39,0.5384
4.4,0.5387
4.41,0.53901
4.42,0.53931
4.43,0.53961
4.44,0.53991
4.45,0.54021
4.46,0.54052
4.47,0.54082
4.48,0.54112
4.49,0.54142
4.5,0.54173
4.51,0.54203
4.52,0.54233
4.53,0.54264
4.54,0.54294
4.55,0.54325
4.56,0.54355
4.57,0.54386
4.58,0.54416
4.59,0.54447
4.6,0.54478
4.61,0.54508
4.62,0.54539
4.63,0.5457
4.64,0.546
4.65,0.54631
4.66,0.54662
4.67,0.54693
4.68,0.54723
4.69,0.54754
4.7,0.54785
4.71,0.54816
4.72,0.54847
4.73,0.54878
4.74,0.54909
4.75,0.5494
4.76,0.54971
4.77,0.55002
4.78,0.55033
4.79,0.55064
4.8,0.55095
4.81,0.55126
4.82,0.55157
4.83,0.55189
4.84,0.5522
4.85,0.55251
4.86,0.55282
4.87,0.55314
4.88,0.55345
4.89,0.55376
4.9,0.55408
4.91,0.55439
4.92,0.55471
4.93,0.55502
4.94,0.55534
4.95,0.55565
4.96,0.55597
4.97,0.55628
4.98,0.5566
4.99,0.55692
5,0.55723
5.01,0.55755
5.02,0.55787
5.03,0.55818
5.04,0.5585
5.05,0.55882
5.06,0.55914
5.07,0.55945
5.08,0.55977
5.09,0.56009
5.1,0.56041
5.11,0.56073
5.12,0.56105
5.13,0.56137
5.14,0.56169
5.15,0.56201
5.16,0.56233
5.17,0.56265
5.18,0.56297
5.19,0.56329
5.2,0.56361
5.21,0.56394
5.22,0.56426
5.23,0.56458
5.24,0.5649
5.25,0.56523
